test_delta_disp_group.jl	749.6	6.280e-06	7.496e-03	8.378e-04	001	26	1	1
test_delta_disp_group.jl	737.1	4.487e-06	7.371e-03	6.087e-04	001	41	1	1
test_delta_disp_group.jl	748.9	8.955e-06	7.489e-03	1.196e-03	001	27	1	1
test_delta_disp_group.jl	738	7.050e-06	7.380e-03	9.552e-04	001	49	1	1
test_delta_disp_group.jl	630.4	7.604e-06	6.304e-03	1.206e-03	001	32	1	1
test_delta_disp_group.jl	673.3	3.830e-06	6.733e-03	5.689e-04	001	36	1	1
test_delta_disp_group.jl	490.2	7.228e-06	4.902e-03	1.474e-03	001	156	1	1
test_fit.jl	340.7	2.842e-14	3.407e-04	8.343e-11	001	0	1	1
test_fit.jl	886.8	7.461e-14	8.868e-04	8.413e-11	001	0	1	1
test_W_and_diag.jl	209.2	3.908e-14	2.092e-04	1.868e-10	001	0	1	1
test_W_and_diag.jl	2334	5.988e-08	2.334e-03	2.566e-05	011	14	1	1
test_gaussian_pervar_design.jl	381.6	3.181e-06	3.816e-03	8.335e-04	001	19	1	1
test_gaussian_pervar_design.jl	381.6	3.181e-06	3.816e-03	8.335e-04	001	19	1	1
test_gaussian_pervar_design.jl	394.2	5.281e-07	3.942e-03	1.340e-04	001	25	1	1
test_gaussian_pervar_design.jl	387.2	9.656e-06	3.872e-03	2.494e-03	001	58	1	1
test_gaussian_pervar_design.jl	387.2	9.656e-06	3.872e-03	2.494e-03	001	58	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
test_aghq_public_gaussian.jl	125	1.954e-14	1.250e-04	1.564e-10	001	0	1	1
test_aghq_public_gaussian.jl	125	5.651e-14	1.250e-04	4.522e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.132e-14	1.213e-04	1.757e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.531e-14	1.213e-04	2.086e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.643e-14	1.235e-04	1.331e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	3.365e-14	1.235e-04	2.725e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.132e-14	1.213e-04	1.757e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.531e-14	1.213e-04	2.086e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.643e-14	1.235e-04	1.331e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	3.365e-14	1.235e-04	2.725e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.132e-14	1.213e-04	1.757e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.531e-14	1.213e-04	2.086e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.643e-14	1.235e-04	1.331e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	3.365e-14	1.235e-04	2.725e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.132e-14	1.213e-04	1.757e-10	001	0	1	1
test_aghq_public_gaussian.jl	121.3	2.531e-14	1.213e-04	2.086e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.643e-14	1.235e-04	1.331e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	3.365e-14	1.235e-04	2.725e-10	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
test_aghq_public_gaussian.jl	123.5	1.066e-14	1.235e-04	8.633e-11	001	0	1	1
